"day","match","clicks","impressions","cost","avgpos","qualityscore","conv"
"2013-10-23","Broad",0,48,0,3.5,2,0
"2013-11-04","Broad",137,1910,108.75,2.7,3,1
"2013-11-05","Broad",9,107,8.32,2.2,7,0
"2013-11-05","Exact",0,2,0,2.5,2,0
"2013-11-05","Phrase",0,2,0,7,7,0
"2013-10-22","Exact",0,1,0,1,5,0
"2013-11-03","Phrase",1,160,1.85,5.6,3,0
"2013-10-14","Exact",1,11,1.02,3,4,0
"2013-10-18","Exact",0,1,0,2,5,0
"2013-10-22","Phrase",0,2,0,7.5,7,0
"2013-10-17","Broad",0,6,0,1.2,6,0
"2013-10-20","Exact",0,1,0,8,8,0
"2013-11-01","Exact",0,1,0,1,5,0
"2013-10-25","Broad",0,1,0,4,6,0
"2013-11-10","Phrase",1,99,0.89,2.6,4,0
"2013-10-21","Exact",1,1,0.8,1,5,0
"2013-11-11","Phrase",2,123,2.18,2.5,4,0
"2013-10-23","Phrase",0,3,0,4,7,0
"2013-10-27","Exact",0,1,0,3,5,0
"2013-10-27","Exact",0,1,0,5,2,0
"2013-11-11","Exact",0,13,0,2.9,5,0
"2013-11-02","Broad",0,1,0,2,4,0
"2013-10-25","Phrase",0,1,0,5,7,0
"2013-11-01","Exact",0,1,0,8,7,0
"2013-10-19","Exact",6,166,5.67,4.4,4,0
"2013-10-25","Broad",0,1,0,8,5,0
"2013-11-06","Exact",0,3,0,2,2,0
"2013-11-09","Exact",0,1,0,6,7,0
"2013-10-26","Phrase",0,12,0,2.8,7,0
"2013-11-05","Broad",0,1,0,1,6,0
"2013-10-21","Exact",3,5,3.28,2.4,7,0
"2013-10-29","Broad",0,1,0,7,5,0
"2013-10-27","Exact",0,1,0,2,7,0
"2013-10-22","Phrase",79,5243,88.05,3.9,4,0
"2013-10-25","Broad",1,13,1.32,2.5,7,0
"2013-11-05","Exact",1,3,1.23,1.7,6,0
"2013-10-18","Broad",0,2,0,3.5,8,0
"2013-10-17","Exact",0,1,0,5,7,0
"2013-11-05","Broad",0,1,0,2,6,0
"2013-10-28","Phrase",1,7,0.74,2.9,6,0
"2013-10-20","Broad",0,4,0,1.5,7,0
"2013-10-20","Phrase",1,24,1.28,3.2,2,0
"2013-10-14","Phrase",1,2,1.37,2,6,0
"2013-11-05","Broad",0,1,0,3,7,0
"2013-11-02","Phrase",0,1,0,1,6,0
"2013-11-06","Exact",0,3,0,4.7,5,0
"2013-11-03","Phrase",0,1,0,2,6,0
"2013-10-22","Exact",0,2,0,2.5,7,0
"2013-10-16","Phrase",0,21,0,4,4,0
"2013-10-17","Exact",0,3,0,1.7,6,0
"2013-10-20","Broad",0,10,0,1.8,5,0
"2013-10-15","Broad",0,2,0,3,6,0
"2013-11-04","Phrase",0,3,0,5,7,0
"2013-10-24","Broad",0,2,0,2,7,0
"2013-11-09","Broad",1,216,1.24,7.2,4,0
"2013-10-18","Exact",0,1,0,1,5,0
"2013-10-15","Exact",1,22,0.96,2.4,5,0
"2013-10-18","Exact",0,8,0,2.5,7,0
"2013-10-26","Phrase",0,5,0,3.4,4,0
"2013-10-15","Exact",0,1,0,1,3,0
"2013-11-04","Phrase",1,4,0.75,2.5,8,0
"2013-10-25","Phrase",0,1,0,5,8,0
"2013-10-20","Broad",0,2,0,2,8,0
"2013-11-04","Broad",0,1,0,4,7,0
"2013-11-11","Broad",0,3,0,1.3,7,0
"2013-10-27","Broad",0,202,0,6.2,4,0
"2013-10-30","Broad",0,5,0,3.2,5,0
"2013-10-26","Exact",0,2,0,8.5,3,0
"2013-10-30","Broad",0,1,0,2,7,0
"2013-10-19","Phrase",0,3,0,2,6,0
"2013-10-16","Phrase",111,5288,121.43,3.8,4,2
"2013-10-17","Broad",0,7,0,5.6,4,0
"2013-11-05","Broad",4,77,4.33,2.5,5,0
"2013-11-07","Exact",0,5,0,2.4,2,0
"2013-10-22","Broad",0,6,0,1.8,4,0
"2013-10-31","Phrase",0,135,0,5.7,3,0
"2013-11-08","Phrase",0,1,0,4,6,0
"2013-11-11","Exact",0,1,0,10,7,0
"2013-11-06","Broad",0,1,0,1,8,0
"2013-10-16","Exact",0,2,0,2,3,0
"2013-10-31","Exact",0,1,0,3,3,0
"2013-10-21","Broad",0,5,0,7.2,5,0
"2013-10-29","Broad",0,1,0,2,8,0
"2013-11-05","Exact",0,1,0,4,7,0
"2013-11-09","Broad",2,139,2.23,3.9,4,0
"2013-11-10","Phrase",0,2,0,4,3,0
"2013-10-17","Exact",0,7,0,7.4,3,0
"2013-10-19","Exact",0,1,0,2,7,0
"2013-11-04","Exact",0,1,0,1,4,0
"2013-10-30","Phrase",0,4,0,2.3,4,0
"2013-11-05","Broad",0,5,0,4.8,6,0
"2013-11-06","Broad",0,4,0,1,5,0
"2013-10-24","Broad",0,14,0,2.8,4,0
"2013-10-30","Phrase",0,10,0,5,6,0
"2013-11-09","Broad",0,27,0,5.8,5,0
"2013-10-27","Exact",0,1,0,1,7,0
"2013-10-27","Exact",0,1,0,2,7,0
"2013-11-07","Broad",0,1,0,9,8,0
"2013-10-30","Broad",0,1,0,3,7,0
"2013-10-25","Broad",1,4,1.36,4.5,8,0
"2013-10-17","Broad",25,324,23.5,3.1,5,0
"2013-10-24","Broad",1,12,1.99,2.8,5,0
"2013-11-01","Phrase",0,3,0,3,8,0
"2013-10-28","Broad",0,1,0,5,5,0
"2013-10-17","Phrase",0,1,0,1,6,0
"2013-10-29","Broad",5,278,4.58,6.1,4,0
"2013-11-01","Broad",0,1,0,2,7,0
"2013-10-19","Exact",1,1,1.16,2,7,0
"2013-11-02","Broad",0,1,0,3,7,0
"2013-11-08","Phrase",1,2,0.51,3.5,7,0
"2013-10-15","Phrase",3,200,5.81,5.6,3,0
"2013-11-03","Broad",0,3,0,4.7,4,0
"2013-11-05","Phrase",1,3,0.74,1.3,8,0
"2013-11-10","Broad",0,1,0,7,8,0
"2013-10-29","Phrase",0,177,0,5.7,3,0
"2013-11-10","Exact",0,1,0,5,8,0
"2013-10-29","Broad",0,1,0,1,7,0
"2013-11-09","Phrase",0,9,0,4.6,2,0
"2013-10-20","Broad",2,109,1.92,3.9,3,0
"2013-10-19","Broad",0,2,0,6.5,7,0
"2013-10-30","Exact",10,171,7.42,2,5,0
"2013-10-21","Broad",1,64,1.07,5.6,2,0
"2013-11-08","Exact",0,1,0,3,7,0
"2013-10-29","Exact",0,2,0,4,8,0
"2013-10-15","Phrase",0,2,0,2,7,0
"2013-10-16","Broad",0,1,0,3,7,0
"2013-10-19","Phrase",0,6,0,2.7,6,0
"2013-10-21","Phrase",0,1,0,4,5,0
"2013-10-16","Phrase",0,1,0,5,8,0
"2013-10-24","Exact",0,9,0,2.1,7,0
"2013-10-30","Broad",1,7,0.74,3.7,6,0
"2013-10-24","Phrase",0,3,0,5,7,0
"2013-11-09","Broad",0,5,0,2.2,4,0
"2013-11-10","Broad",0,6,0,2.3,5,0
"2013-11-08","Phrase",0,14,0,4.2,4,0
"2013-11-12","Broad",0,3,0,2,4,0
"2013-10-24","Broad",1,24,1.06,3.3,4,0
"2013-11-11","Broad",0,3,0,6,5,0
"2013-10-26","Broad",17,231,17.6,3,5,0
"2013-10-14","Exact",0,6,0,2,2,0
"2013-11-07","Exact",0,3,0,6,5,0
"2013-11-04","Exact",1,2,1.27,2,2,0
"2013-11-01","Broad",0,1,0,1,8,0
"2013-11-07","Exact",0,4,0,2.8,6,0
"2013-10-31","Exact",0,1,0,6,7,0
"2013-11-04","Phrase",0,1,0,5,7,0
"2013-10-31","Phrase",0,3,0,3.7,8,0
"2013-10-24","Broad",0,12,0,3.4,6,0
"2013-11-01","Phrase",34,2794,38.77,4,4,1
"2013-10-28","Broad",2,15,1.89,2.6,7,0
"2013-10-22","Phrase",0,11,0,3.8,6,0
"2013-11-11","Broad",0,17,0,2.5,4,0
"2013-10-25","Broad",0,3,0,4.3,6,0
"2013-10-30","Phrase",0,6,0,6.3,3,0
"2013-10-27","Exact",0,4,0,7.5,3,0
"2013-10-31","Broad",1,1,0.55,3,7,0
"2013-11-08","Broad",2,302,2.35,4.1,4,0
"2013-10-15","Broad",2,1,1.3,3,7,0
"2013-10-17","Phrase",0,5,0,4.6,7,0
"2013-10-24","Exact",0,1,0,1,4,0
"2013-10-31","Broad",0,3,0,2,4,0
"2013-11-09","Phrase",0,1,0,2,5,0
"2013-10-17","Broad",0,8,0,3.4,7,0
"2013-10-16","Broad",0,5,0,2.4,5,0
"2013-10-20","Broad",0,2,0,5.5,6,0
"2013-11-09","Phrase",0,2,0,7,7,0
"2013-10-21","Exact",0,1,0,2,7,0
"2013-10-16","Exact",7,370,8.11,4,4,0
"2013-10-29","Phrase",0,4,0,6.5,7,0
"2013-11-09","Phrase",0,34,0,4.3,2,0
"2013-10-19","Phrase",0,1,0,3,8,0
"2013-10-15","Broad",0,3,0,3,6,0
"2013-10-29","Broad",1,13,1,3.3,5,0
"2013-11-09","Broad",0,1,0,3,7,0
"2013-10-20","Broad",5,99,4.89,2.9,7,0
"2013-11-02","Phrase",0,3,0,1.3,4,0
"2013-10-23","Phrase",2,146,1.65,2.5,4,0
"2013-10-30","Broad",1,7,1.29,2.1,7,0
"2013-10-28","Broad",0,5,0,2.8,6,0
"2013-10-24","Broad",0,6,0,4.2,4,0
"2013-11-04","Broad",0,1,0,1,8,0
"2013-11-05","Broad",1,6,1.48,3.7,7,0
"2013-10-18","Broad",0,7,0,4,4,0
"2013-10-18","Exact",0,3,0,3,2,0
"2013-10-30","Broad",1,109,1.94,6.2,3,0
"2013-10-27","Broad",3,60,2.86,2.5,7,0
"2013-10-31","Broad",2,7,1.78,2.4,4,0
"2013-11-04","Broad",0,1,0,10,5,0
"2013-10-21","Exact",1,1,1.01,3,2,0
"2013-10-28","Broad",0,1,0,1,8,0
"2013-11-07","Exact",0,1,0,5,7,0
"2013-11-11","Phrase",0,5,0,5,7,0
"2013-10-15","Exact",0,2,0,3,7,0
"2013-10-23","Exact",5,336,4.6,4.6,4,0
"2013-11-12","Broad",5,96,3.86,2.2,5,0
"2013-10-25","Broad",0,4,0,2.3,4,0
"2013-11-03","Phrase",0,5,0,4.4,3,0
"2013-10-23","Exact",0,12,0,1.3,5,0
"2013-10-29","Exact",0,2,0,1.5,5,0
"2013-10-31","Broad",1,3,1.68,1,6,0
"2013-10-26","Broad",1,1,0.75,2,7,0
"2013-10-18","Broad",0,8,0,1,4,0
"2013-11-05","Exact",0,5,0,1.6,4,0
"2013-10-29","Broad",0,2,0,6.5,7,0
"2013-10-30","Broad",1,204,1.05,4,4,0
"2013-10-16","Broad",0,74,0,5.9,2,0
"2013-11-07","Broad",0,1,0,1,6,0
"2013-10-30","Exact",0,2,0,2.5,8,0
"2013-10-31","Broad",0,44,0,6.4,5,0
"2013-11-05","Exact",0,1,0,1,5,0
"2013-10-14","Broad",0,1,0,1,4,0
"2013-10-27","Phrase",0,5,0,3.6,4,0
"2013-10-29","Phrase",0,2,0,2,5,0
"2013-10-14","Exact",0,1,0,1,6,0
"2013-11-09","Phrase",0,3,0,9.3,3,0
"2013-11-05","Broad",1,8,1.16,2,7,0
"2013-10-24","Phrase",0,5,0,1.2,4,0
"2013-10-22","Broad",0,1,0,1,7,0
"2013-10-14","Phrase",0,1,0,2,7,0
"2013-11-01","Broad",0,1,0,2,5,0
"2013-10-24","Exact",0,1,0,8,7,0
"2013-10-18","Broad",168,2160,131.51,2.5,3,1
"2013-10-18","Phrase",0,1,0,2,7,0
"2013-11-03","Exact",0,1,0,1,5,0
"2013-10-25","Broad",3,276,3.62,3.9,4,0
"2013-10-22","Phrase",0,3,0,6.3,6,0
"2013-10-28","Phrase",0,4,0,3,7,0
"2013-10-17","Broad",0,2,0,3.5,5,0
"2013-10-20","Broad",0,3,0,6.7,7,0
"2013-10-22","Exact",0,2,0,2.5,6,0
"2013-10-27","Broad",0,44,0,6.6,3,0
"2013-10-29","Broad",0,15,0,3.7,8,0
"2013-11-04","Broad",0,1,0,1,6,0
"2013-10-25","Phrase",0,1,0,1,4,0
"2013-11-07","Broad",0,34,0,7.1,5,0
"2013-10-19","Exact",0,1,0,3,3,0
"2013-10-26","Phrase",1,3,0.53,2.7,8,0
"2013-11-08","Broad",2,164,1.99,3.6,3,0
"2013-11-07","Broad",0,1,0,9,7,0
"2013-11-04","Broad",2,8,1.46,2.4,7,0
"2013-11-11","Phrase",0,11,0,4.5,7,0
"2013-11-02","Exact",0,7,0,8.3,7,0
"2013-10-31","Exact",0,3,0,4.3,7,0
"2013-11-04","Broad",0,5,0,3.2,5,0
"2013-11-07","Phrase",92,4896,100.12,3.8,4,0
"2013-11-10","Exact",0,1,0,5,7,0
"2013-11-01","Phrase",0,2,0,5.5,4,0
"2013-10-25","Broad",1,15,0.96,2.6,4,0
"2013-11-09","Broad",0,254,0,6.4,4,0
"2013-10-18","Broad",1,6,0.7,4.2,6,0
"2013-11-05","Exact",0,1,0,7,5,0
"2013-10-18","Broad",0,1,0,3,7,0
"2013-10-27","Exact",0,1,0,2,7,0
"2013-10-23","Exact",0,9,0,1.6,7,0
"2013-10-27","Phrase",0,3,0,1.7,7,0
"2013-10-27","Exact",1,2,0.81,3,6,0
"2013-11-06","Broad",1,218,1.69,6.6,3,0
"2013-10-24","Phrase",0,2,0,4.5,7,0
"2013-10-28","Phrase",0,2,0,5,4,0
"2013-10-29","Broad",0,8,0,1.5,6,0
"2013-11-11","Exact",0,5,0,8.4,7,0
"2013-10-14","Broad",1,115,0.91,4,3,0
"2013-10-29","Phrase",0,9,0,4.7,7,0
"2013-10-18","Phrase",0,4,0,3.3,7,0
"2013-10-25","Exact",10,159,7.05,2.8,5,0
"2013-11-12","Phrase",0,2,0,6.5,6,0
"2013-11-02","Broad",0,1,0,11,7,0
"2013-10-18","Broad",3,67,2.81,6.7,5,0
"2013-11-05","Broad",0,96,0,5.9,3,0
"2013-10-19","Phrase",0,1,0,1,8,0
"2013-10-17","Phrase",0,1,0,1,8,0
"2013-11-09","Exact",0,2,0,1.5,4,0
"2013-10-30","Exact",0,1,0,3,4,0
"2013-10-22","Broad",0,2,0,5.5,7,0
"2013-11-12","Phrase",0,2,0,6,7,0
"2013-10-25","Phrase",0,1,0,3,6,0
"2013-10-28","Broad",8,155,7.32,2.3,4,0
"2013-10-21","Exact",0,1,0,11,4,0
"2013-10-15","Phrase",0,1,0,4,7,0
"2013-10-17","Exact",0,1,0,1,5,0
"2013-10-22","Broad",1,10,1.48,2.6,7,0
"2013-10-14","Exact",0,4,0,2.3,4,0
"2013-11-05","Phrase",0,1,0,1,5,0
"2013-11-11","Broad",0,10,0,4.5,4,0
"2013-11-09","Broad",8,62,7.71,2.2,7,0
"2013-11-06","Exact",0,4,0,2,2,0
"2013-11-07","Exact",0,1,0,11,7,0
"2013-10-16","Phrase",5,158,4.32,2.3,4,0
"2013-10-19","Exact",0,1,0,2,5,0
"2013-11-08","Phrase",0,3,0,1.7,6,0
"2013-11-08","Exact",0,1,0,5,5,0
"2013-11-05","Phrase",1,1,1.42,1,4,0
"2013-11-11","Exact",0,1,0,5,7,0
"2013-11-07","Broad",0,2,0,1,4,0
"2013-10-29","Phrase",0,4,0,6,7,0
"2013-10-24","Broad",0,5,0,3.6,8,0
"2013-11-10","Phrase",1,3,1.06,5.7,7,0
"2013-11-08","Exact",1,2,0.47,4.5,8,0
"2013-10-18","Phrase",0,16,0,3.7,6,0
"2013-10-17","Broad",3,61,2.82,2.5,5,0
"2013-11-07","Broad",1,87,1.28,5.9,2,0
"2013-10-21","Phrase",1,20,0.98,3.3,7,0
"2013-10-16","Broad",0,3,0,2.7,7,0
"2013-10-25","Broad",0,55,0,5.9,2,0
"2013-11-12","Broad",0,5,0,7.6,7,0
"2013-10-20","Exact",0,4,0,2.3,2,0
"2013-10-16","Exact",0,1,0,2,6,0
"2013-10-15","Broad",9,123,8.27,2.7,4,0
"2013-10-22","Broad",0,2,0,4.5,6,0
"2013-10-23","Exact",0,2,0,1.5,8,0
"2013-11-09","Broad",1,133,1.01,3.1,3,0
"2013-10-16","Exact",14,204,11.84,2.9,5,0
"2013-10-14","Broad",0,137,0,5.6,3,0
"2013-11-12","Broad",0,1,0,5,7,0
"2013-10-20","Broad",0,20,0,4.3,4,0
"2013-10-26","Phrase",0,8,0,3.1,3,0
"2013-11-08","Broad",0,2,0,8.5,7,0
"2013-11-07","Broad",0,11,0,3.3,6,0
"2013-10-19","Broad",0,3,0,4.3,4,0
"2013-10-24","Broad",3,11,2.26,3.2,6,0
"2013-10-19","Phrase",1,76,0.7,2.8,4,0
"2013-11-08","Phrase",0,5,0,1.4,4,0
"2013-10-22","Phrase",0,4,0,1.8,5,0
"2013-11-12","Broad",0,7,0,2.6,5,0
"2013-10-23","Broad",1,10,1.19,1.2,4,0
"2013-11-01","Broad",0,6,0,2.5,5,0
"2013-11-09","Phrase",3,100,2.89,2.6,4,0
"2013-10-17","Broad",1,14,1.08,2.6,5,0
"2013-11-08","Phrase",0,1,0,3,7,0
"2013-10-19","Phrase",0,1,0,2,4,0
"2013-10-22","Broad",1,57,1.27,4.9,2,0
"2013-10-14","Phrase",0,3,0,4.3,6,0
"2013-11-06","Broad",0,1,0,5,7,0
"2013-11-03","Phrase",44,2863,47.24,4,4,1
"2013-11-10","Broad",1,3,0.95,5,5,0
"2013-10-25","Phrase",0,1,0,1,5,0
"2013-11-10","Exact",0,1,0,2,2,0
"2013-10-19","Exact",0,2,0,10.5,3,0
"2013-10-18","Broad",0,1,0,3,7,0
"2013-10-28","Phrase",0,1,0,1,7,0
"2013-10-14","Broad",0,5,0,5.8,4,0
"2013-10-22","Broad",0,9,0,4.1,7,0
"2013-10-24","Exact",0,7,0,3.3,4,0
"2013-11-09","Phrase",0,1,0,3,8,0
"2013-11-02","Exact",1,1,0.77,2,6,0
"2013-10-27","Phrase",0,3,0,2.3,8,0
"2013-10-31","Broad",0,2,0,2,5,0
"2013-10-26","Broad",0,4,0,5.8,7,0
"2013-11-07","Broad",1,391,1.19,6.7,4,0
"2013-10-24","Exact",2,11,1.9,2.3,4,0
"2013-10-27","Broad",1,3,0.96,3.3,6,0
"2013-11-04","Broad",1,5,1.46,5.8,7,0
"2013-10-31","Broad",0,4,0,3,7,0
"2013-11-11","Broad",0,2,0,1.5,6,0
"2013-10-28","Broad",8,175,7.61,3.5,3,0
"2013-10-29","Broad",0,1,0,6,8,0
"2013-11-12","Phrase",7,127,6.25,2.4,4,0
"2013-10-30","Broad",0,3,0,4.7,7,0
"2013-10-14","Broad",0,3,0,6.3,7,0
"2013-10-15","Broad",0,1,0,1,8,0
"2013-10-29","Broad",5,60,5.19,2.6,7,0
"2013-11-03","Broad",0,2,0,5.5,6,0
"2013-11-04","Exact",0,6,0,1.8,7,0
"2013-10-21","Broad",2,62,1.83,4.8,5,0
"2013-10-16","Broad",0,2,0,4,4,0
"2013-10-15","Broad",2,3,1.74,2.3,7,0
"2013-11-03","Phrase",3,74,2.97,2.3,4,0
"2013-10-24","Exact",0,9,0,7.4,3,0
"2013-11-12","Exact",0,1,0,1,4,0
"2013-10-30","Exact",0,3,0,5,6,0
"2013-10-30","Exact",0,6,0,4.3,6,0
"2013-10-28","Broad",0,2,0,5,4,0
"2013-10-19","Exact",0,2,0,3,2,0
"2013-11-04","Exact",0,3,0,4,5,0
"2013-10-29","Exact",0,1,0,1,4,0
"2013-11-10","Broad",1,68,1,3.6,2,0
"2013-11-12","Broad",1,579,0.93,6.9,4,0
"2013-11-08","Phrase",0,3,0,2.3,6,0
"2013-10-28","Exact",0,5,0,4.2,7,0
"2013-10-22","Exact",0,9,0,8.7,3,0
"2013-11-12","Broad",0,4,0,1.3,6,0
"2013-10-28","Exact",0,2,0,1,2,0
"2013-11-12","Phrase",81,4764,86.9,3.9,4,1
"2013-10-17","Exact",0,1,0,5,5,0
"2013-10-27","Broad",1,44,1.17,5.4,2,0
"2013-10-21","Broad",0,1,0,3,5,0
"2013-11-07","Exact",0,1,0,3,5,0
"2013-10-21","Broad",2,22,1.98,3.5,5,0
"2013-10-29","Exact",0,2,0,3,8,0
"2013-10-18","Broad",0,2,0,2,6,0
"2013-11-02","Exact",2,3,0.85,3,8,0
"2013-10-18","Broad",0,4,0,7.3,5,0
"2013-10-18","Broad",0,23,0,4.7,4,0
"2013-10-31","Phrase",0,1,0,2,6,0
"2013-10-22","Broad",6,116,5.73,2.3,7,0
"2013-10-19","Broad",0,1,0,4,6,0
"2013-10-17","Broad",1,94,1.67,5.6,3,0
"2013-11-05","Phrase",0,13,0,3.2,4,0
"2013-10-31","Broad",0,1,0,2,7,0
"2013-10-22","Phrase",0,206,0,5.7,3,0
"2013-10-27","Phrase",0,2,0,2,6,0
"2013-10-22","Broad",0,5,0,4.6,5,0
"2013-10-15","Exact",0,18,0,1.1,7,0
"2013-10-17","Phrase",2,7,0.96,2.1,4,0
"2013-11-02","Phrase",0,1,0,8,5,0
"2013-11-02","Broad",0,5,0,4,5,0
"2013-10-18","Phrase",0,13,0,3.1,2,0
"2013-11-06","Broad",0,1,0,5,4,0
"2013-11-05","Exact",0,2,0,2,4,0
"2013-10-15","Exact",0,5,0,4.2,4,0
"2013-10-23","Broad",0,1,0,2,6,0
"2013-10-31","Broad",0,2,0,1.5,8,0
"2013-11-05","Broad",0,6,0,1.7,6,0
"2013-10-21","Phrase",0,1,0,2,7,0
"2013-10-17","Broad",0,53,0,5.2,2,0
"2013-10-15","Broad",0,2,0,5.5,8,0
"2013-11-11","Phrase",0,2,0,3,4,0
"2013-10-21","Broad",1,7,0.72,1.6,7,0
"2013-10-18","Broad",0,16,0,2.5,5,0
"2013-10-25","Exact",1,3,1.2,3,2,0
"2013-11-09","Broad",4,103,3.59,3,4,0
"2013-11-09","Broad",0,4,0,5.5,4,0
"2013-11-04","Phrase",1,4,0.84,1.5,8,0
"2013-10-18","Phrase",0,3,0,3,6,0
"2013-10-15","Broad",7,120,6.76,4.3,3,0
"2013-10-28","Exact",0,2,0,5,8,0
"2013-10-31","Phrase",0,2,0,3.5,8,0
"2013-10-21","Phrase",0,2,0,2.5,8,0
"2013-10-26","Broad",1,100,1.2,3.5,3,0
"2013-10-31","Exact",0,2,0,2,7,0
"2013-10-27","Phrase",0,1,0,5,8,0
"2013-11-04","Phrase",0,13,0,5.7,7,0
"2013-10-30","Phrase",0,6,0,5.2,6,0
"2013-11-06","Exact",0,2,0,9.5,7,0
"2013-11-04","Exact",1,3,1.95,2.7,6,0
"2013-10-25","Broad",0,2,0,2,6,0
"2013-10-19","Phrase",0,2,0,9.5,7,0
"2013-10-31","Broad",2,391,2.1,6.8,4,0
"2013-10-14","Broad",0,1,0,5,7,0
"2013-10-24","Broad",1,18,0.91,2.9,5,0
"2013-10-24","Phrase",2,15,2.5,2.3,7,0
"2013-10-18","Phrase",0,1,0,9,7,0
"2013-10-14","Phrase",0,1,0,5,7,0
"2013-10-30","Broad",3,450,3.49,6.7,4,0
"2013-10-18","Broad",0,4,0,2,5,0
"2013-11-11","Broad",1,31,0.88,6,5,0
"2013-10-20","Broad",0,18,0,3.7,4,0
"2013-11-01","Broad",0,2,0,1,6,0
"2013-10-21","Broad",2,14,1.32,1.7,4,0
"2013-10-25","Broad",1,11,1,4.9,5,0
"2013-11-10","Phrase",1,8,1.41,4,7,0
"2013-11-06","Phrase",85,4498,95.68,4.1,4,2
"2013-11-07","Exact",0,5,0,1.8,7,0
"2013-11-11","Exact",0,1,0,3,8,0
"2013-10-28","Broad",0,1,0,4,5,0
"2013-10-23","Phrase",1,5,0.74,2.2,8,0
"2013-11-08","Exact",1,1,0.64,3,8,0
"2013-11-11","Exact",0,3,0,5,2,0
"2013-11-10","Exact",0,3,0,7,3,0
"2013-10-29","Broad",1,17,0.76,3,4,0
"2013-10-15","Broad",0,1,0,2,8,0
"2013-10-18","Exact",1,10,0.96,1.6,5,0
"2013-11-05","Phrase",0,1,0,5,6,0
"2013-11-02","Exact",4,118,3.24,1.6,5,0
"2013-10-19","Exact",0,1,0,8,7,0
"2013-10-14","Phrase",4,150,3.83,2.2,4,0
"2013-10-23","Broad",0,63,0,5.3,2,0
"2013-10-20","Exact",1,2,0.81,2,7,0
"2013-10-31","Broad",0,2,0,1,8,0
"2013-11-05","Exact",0,3,0,1.3,8,0
"2013-11-08","Broad",0,383,0,6.9,4,0
"2013-10-26","Broad",0,4,0,2.8,6,0
"2013-11-05","Exact",0,4,0,1.8,2,0
"2013-11-04","Broad",0,6,0,3,6,0
"2013-11-05","Broad",132,1835,100.58,2.6,3,1
"2013-10-14","Broad",0,1,0,3,7,0
"2013-10-27","Broad",2,81,1.81,4.3,5,0
"2013-11-10","Broad",0,1,0,7,6,0
"2013-11-08","Phrase",0,1,0,2,8,0
"2013-11-07","Phrase",0,1,0,3,6,0
"2013-11-09","Exact",2,20,1.58,4.2,5,0
"2013-10-23","Exact",0,1,0,1,5,0
"2013-11-10","Exact",0,2,0,5,8,0
"2013-11-10","Phrase",0,1,0,4,6,0
"2013-11-11","Broad",1,10,1.46,4.4,7,0
"2013-10-16","Exact",0,1,0,6,7,0
"2013-10-29","Broad",0,1,0,7,7,0
"2013-10-17","Phrase",0,1,0,8,5,0
"2013-11-10","Broad",0,3,0,4.3,4,0
"2013-10-17","Broad",2,66,1.98,7.1,5,0
"2013-10-20","Phrase",1,3,1.48,2.7,7,0
"2013-11-04","Broad",0,1,0,2,7,0
"2013-10-14","Exact",0,1,0,9,5,0
"2013-10-24","Broad",0,1,0,3,7,0
"2013-10-31","Phrase",42,3156,46.74,4.2,4,2
"2013-10-26","Exact",3,129,2.61,3.2,5,0
"2013-11-09","Broad",0,1,0,1,8,0
"2013-11-11","Broad",0,44,0,2.7,4,0
"2013-10-24","Broad",0,111,0,5.6,3,0
"2013-11-05","Phrase",1,2,0.96,2,4,0
"2013-11-09","Exact",0,1,0,3,4,0
"2013-11-01","Broad",0,2,0,5.5,7,0
"2013-10-15","Broad",0,1,0,3,7,0
"2013-11-12","Exact",0,3,0,7,8,0
"2013-10-16","Exact",0,1,0,8,7,0
"2013-10-30","Exact",3,194,2.07,4.7,4,0
"2013-11-12","Exact",0,1,0,3,7,0
"2013-10-22","Broad",2,6,2.91,1.5,6,0
"2013-10-29","Phrase",0,2,0,2.5,6,0
"2013-10-21","Phrase",0,7,0,6.7,7,0
"2013-11-02","Broad",101,1577,83.43,2.9,3,1
"2013-11-10","Broad",0,1,0,9,7,0
"2013-10-30","Broad",0,32,0,3.2,4,0
"2013-10-17","Broad",0,3,0,4.7,7,0
"2013-10-18","Exact",0,1,0,3,7,0
"2013-10-19","Broad",4,65,3.76,2.7,4,1
"2013-11-04","Broad",0,215,0,6.6,3,0
"2013-11-06","Broad",0,7,0,1.9,6,0
"2013-10-25","Exact",0,2,0,2.5,6,0
"2013-11-04","Phrase",1,4,0.58,3.8,6,0
"2013-11-05","Broad",5,121,4.24,2.5,4,0
"2013-10-25","Broad",0,1,0,6,5,0
"2013-10-25","Exact",0,5,0,7,3,0
"2013-11-09","Broad",2,72,1.86,2.7,5,0
"2013-10-25","Broad",0,2,0,2.5,4,0
"2013-11-07","Phrase",0,1,0,1,8,0
"2013-10-18","Broad",0,1,0,1,4,0
"2013-11-06","Broad",1,9,0.81,1.6,6,0
"2013-10-15","Phrase",0,21,0,3.2,4,0
"2013-10-31","Broad",0,17,0,3.2,4,0
"2013-10-31","Exact",0,1,0,2,9,0
"2013-10-28","Exact",0,5,0,4.8,6,0
"2013-10-22","Phrase",0,1,0,2,6,0
"2013-11-03","Broad",0,1,0,7,6,0
"2013-10-23","Exact",0,1,0,9,7,0
"2013-10-21","Exact",0,5,0,8,3,0
"2013-10-28","Broad",2,508,2.41,6.8,4,0
"2013-10-14","Phrase",0,1,0,10,8,0
